Student_ID,Gender,DegreeType,MajorSpecialization,EnglishScore,LogicalReasoningScore,QuantitativeAptitudeScore,EnglishCluster,LogicalReasoningCluster,QuantitativeAptitudeCluster,english_improvement_status,logicalreasoning_improvement_status,quantitativeaptitude_improvement_status
670423,f,B.Tech/B.E.,information technology,53.5,49.5,48.5,2,2,0,A little more focus,A little more focus,Needs Improvement
794050,m,B.Tech/B.E.,computer science & engineering,48.5,50.0,63.5,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
982135,m,B.Tech/B.E.,computer science & engineering,46.5,45.5,68.0,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
631506,m,B.Tech/B.E.,computer engineering,57.0,59.5,37.0,2,1,2,A little more focus,Does Not Need Improvement,A little more focus
1075216,m,B.Tech/B.E.,computer science & engineering,53.5,45.5,40.5,2,2,2,A little more focus,A little more focus,A little more focus
790690,f,B.Tech/B.E.,computer science & engineering,50.0,52.0,62.0,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
243897,f,B.Tech/B.E.,electronics and communication engineering,35.5,42.5,35.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1083403,m,B.Tech/B.E.,information technology,40.5,41.0,69.0,0,0,1,Needs Improvement,Needs Improvement,Does Not Need Improvement
50601,m,MCA,computer application,36.5,50.5,32.5,0,2,2,Needs Improvement,A little more focus,A little more focus
1091250,m,B.Tech/B.E.,electronics and communication engineering,56.0,46.0,46.5,2,2,0,A little more focus,A little more focus,Needs Improvement
626318,m,B.Tech/B.E.,electronics and communication engineering,45.0,50.0,75.0,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
189286,m,B.Tech/B.E.,electronics and electrical engineering,42.5,41.5,42.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
536516,m,B.Tech/B.E.,information technology,76.5,64.5,79.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
963241,m,B.Tech/B.E.,electronics and communication engineering,51.0,45.0,54.5,2,2,0,A little more focus,A little more focus,Needs Improvement
143999,m,B.Tech/B.E.,electronics and communication engineering,41.5,51.5,60.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
1171292,m,B.Tech/B.E.,computer science & engineering,78.0,50.5,51.0,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
65278,m,B.Tech/B.E.,mechanical engineering,32.4,38.5,37.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1089038,m,B.Tech/B.E.,electronics and communication engineering,52.5,62.5,69.0,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1043795,m,B.Tech/B.E.,electronics and communication engineering,64.0,54.0,48.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
33117,m,B.Tech/B.E.,computer engineering,48.5,48.5,56.5,2,2,0,A little more focus,A little more focus,Needs Improvement
850679,m,B.Tech/B.E.,instrumentation and control engineering,72.0,47.5,65.0,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
823556,f,B.Tech/B.E.,computer science & engineering,52.0,55.5,40.0,2,1,2,A little more focus,Does Not Need Improvement,A little more focus
963058,m,B.Tech/B.E.,computer science & engineering,60.5,50.0,59.5,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
350462,m,B.Tech/B.E.,biotechnology,47.5,50.5,47.5,2,2,0,A little more focus,A little more focus,Needs Improvement
1106129,m,B.Tech/B.E.,computer science & engineering,43.0,51.0,60.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
115351,m,B.Tech/B.E.,electronics and communication engineering,53.5,49.5,64.5,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
359281,m,B.Tech/B.E.,computer engineering,58.5,50.5,60.5,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
350149,m,B.Tech/B.E.,electronics and communication engineering,42.5,62.5,48.5,0,1,0,Needs Improvement,Does Not Need Improvement,Needs Improvement
625891,f,B.Tech/B.E.,electronics and communication engineering,53.5,59.5,54.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
202864,m,MCA,computer application,43.5,50.5,61.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
332860,m,M.Tech./M.E.,computer engineering,59.5,36.5,30.5,1,0,2,Does Not Need Improvement,Needs Improvement,A little more focus
121233,m,B.Tech/B.E.,information technology,39.5,32.4,41.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1209279,m,B.Tech/B.E.,electronics engineering,37.0,52.0,47.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
1152368,m,B.Tech/B.E.,electronics and communication engineering,49.0,36.0,31.0,2,0,2,A little more focus,Needs Improvement,A little more focus
140797,m,B.Tech/B.E.,electrical engineering,54.5,50.5,52.5,2,2,0,A little more focus,A little more focus,Needs Improvement
455057,m,B.Tech/B.E.,computer engineering,43.5,54.5,45.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
628331,f,B.Tech/B.E.,computer science & engineering,47.5,43.5,48.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
1042343,m,B.Tech/B.E.,electrical engineering,35.0,45.5,45.0,0,2,0,Needs Improvement,A little more focus,Needs Improvement
64792,f,B.Tech/B.E.,computer engineering,47.5,37.5,41.5,2,0,2,A little more focus,Needs Improvement,A little more focus
909180,m,B.Tech/B.E.,computer science & engineering,54.5,60.5,82.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
359490,m,B.Tech/B.E.,computer engineering,31.5,42.5,32.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1062284,m,B.Tech/B.E.,electrical engineering,40.5,43.5,34.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
341436,m,B.Tech/B.E.,information technology,55.400000000000006,65.5,65.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1042501,f,B.Tech/B.E.,electronics and instrumentation engineering,51.0,47.0,40.5,2,2,2,A little more focus,A little more focus,A little more focus
902366,m,B.Tech/B.E.,computer science & engineering,52.0,45.0,57.5,2,2,0,A little more focus,A little more focus,Needs Improvement
319385,f,B.Tech/B.E.,industrial & production engineering,52.400000000000006,55.5,40.5,2,1,2,A little more focus,Does Not Need Improvement,A little more focus
1238752,m,B.Tech/B.E.,computer science & engineering,40.5,42.0,47.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
643096,m,B.Tech/B.E.,electronics and communication engineering,66.0,57.0,53.0,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
325868,f,B.Tech/B.E.,computer science & engineering,43.5,46.5,52.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
637115,m,B.Tech/B.E.,computer science & engineering,64.0,55.5,62.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
1154783,f,B.Tech/B.E.,information technology,64.0,50.5,40.5,1,2,2,Does Not Need Improvement,A little more focus,A little more focus
682129,m,MCA,computer application,41.5,49.5,44.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
615313,m,B.Tech/B.E.,computer engineering,57.0,53.5,59.0,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
919397,m,B.Tech/B.E.,electronics and communication engineering,64.0,57.0,84.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
434621,m,B.Tech/B.E.,computer engineering,48.5,41.5,57.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
226017,m,B.Tech/B.E.,mechanical engineering,51.5,44.5,56.5,2,2,0,A little more focus,A little more focus,Needs Improvement
1081685,m,B.Tech/B.E.,electronics and communication engineering,66.5,48.0,56.0,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
1166135,f,B.Tech/B.E.,electrical engineering,59.5,49.5,51.0,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
35275,m,B.Tech/B.E.,information technology,34.5,36.5,51.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
1043850,m,B.Tech/B.E.,information science engineering,59.5,62.5,58.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
38032,m,B.Tech/B.E.,mechanical engineering,40.5,43.5,70.5,0,0,1,Needs Improvement,Needs Improvement,Does Not Need Improvement
324343,m,B.Tech/B.E.,computer engineering,48.5,41.5,21.5,2,0,2,A little more focus,Needs Improvement,A little more focus
407934,m,B.Tech/B.E.,mechanical engineering,51.5,42.5,53.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
624733,m,B.Tech/B.E.,computer engineering,59.0,49.5,54.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
607667,f,B.Tech/B.E.,information technology,58.0,62.0,62.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
304344,m,B.Tech/B.E.,computer engineering,44.5,45.5,37.5,0,2,2,Needs Improvement,A little more focus,A little more focus
82270,m,B.Tech/B.E.,mechanical engineering,47.5,56.5,64.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
615310,m,B.Tech/B.E.,computer science & engineering,46.5,60.5,65.0,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1166852,f,B.Tech/B.E.,computer science & engineering,57.0,60.5,41.5,2,1,2,A little more focus,Does Not Need Improvement,A little more focus
1156362,f,B.Tech/B.E.,information technology,49.0,40.0,50.0,2,0,0,A little more focus,Needs Improvement,Needs Improvement
711754,m,B.Tech/B.E.,industrial engineering,48.5,65.5,49.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
347445,m,B.Tech/B.E.,electronics and communication engineering,37.5,43.5,45.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
329920,m,B.Tech/B.E.,computer engineering,49.5,42.5,57.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
1068813,m,B.Tech/B.E.,electronics and communication engineering,56.0,52.0,37.0,2,2,2,A little more focus,A little more focus,A little more focus
624266,m,B.Tech/B.E.,computer science & engineering,54.5,50.0,51.5,2,2,0,A little more focus,A little more focus,Needs Improvement
345685,f,B.Tech/B.E.,electronics & instrumentation eng,57.5,51.5,46.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
530518,m,B.Tech/B.E.,information technology,46.5,54.5,38.5,2,2,2,A little more focus,A little more focus,A little more focus
877241,m,B.Tech/B.E.,civil engineering,46.5,61.0,53.0,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
435229,m,B.Tech/B.E.,mechanical engineering,27.5,39.5,55.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
1089260,m,B.Tech/B.E.,computer science & engineering,36.0,56.5,57.0,0,1,0,Needs Improvement,Does Not Need Improvement,Needs Improvement
242972,m,B.Tech/B.E.,electronics and communication engineering,55.400000000000006,60.5,52.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
606946,m,B.Tech/B.E.,information technology,55.5,61.0,59.0,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
64897,f,B.Tech/B.E.,information technology,44.5,39.5,41.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
625377,m,B.Tech/B.E.,mechanical engineering,58.0,54.5,53.0,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
326334,f,B.Tech/B.E.,computer engineering,32.5,37.5,33.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
813008,m,B.Tech/B.E.,mechanical engineering,38.0,47.5,60.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
924485,m,B.Tech/B.E.,computer science & engineering,33.5,53.5,40.0,0,2,2,Needs Improvement,A little more focus,A little more focus
463002,m,B.Tech/B.E.,electronics and communication engineering,49.5,46.400000000000006,55.400000000000006,2,2,0,A little more focus,A little more focus,Needs Improvement
203097,f,B.Tech/B.E.,computer engineering,51.5,58.5,52.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
479885,m,B.Tech/B.E.,electronics and electrical engineering,30.5,35.5,41.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
609211,f,B.Tech/B.E.,instrumentation and control engineering,58.0,65.5,75.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
731810,m,B.Tech/B.E.,information technology,55.5,60.5,73.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1149902,m,B.Tech/B.E.,computer science & engineering,53.5,62.5,64.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1101730,m,B.Tech/B.E.,computer science & engineering,65.0,54.5,62.0,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
698109,m,B.Tech/B.E.,electronics and communication engineering,57.0,52.0,44.5,2,2,0,A little more focus,A little more focus,Needs Improvement
595845,f,B.Tech/B.E.,information technology,65.0,55.5,50.0,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
230211,m,B.Tech/B.E.,electronics and electrical engineering,55.5,36.5,56.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
687289,f,B.Tech/B.E.,information technology,55.5,55.400000000000006,56.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
192948,f,B.Tech/B.E.,computer engineering,58.5,62.5,61.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
1023622,m,B.Tech/B.E.,computer science & engineering,87.5,51.0,50.0,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
271036,m,B.Tech/B.E.,computer engineering,43.5,48.5,46.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
820734,m,B.Tech/B.E.,electrical engineering,50.0,35.0,40.0,2,0,2,A little more focus,Needs Improvement,A little more focus
449899,m,B.Tech/B.E.,computer engineering,42.5,51.5,59.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
121509,f,B.Tech/B.E.,electronics and communication engineering,43.5,52.5,47.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
1115290,m,B.Tech/B.E.,electronics engineering,56.0,37.0,37.0,2,0,2,A little more focus,Needs Improvement,A little more focus
651807,m,B.Tech/B.E.,computer science & engineering,78.0,63.0,65.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
619423,m,B.Tech/B.E.,electrical engineering,38.0,40.0,47.0,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
1081706,m,B.Tech/B.E.,electronics & telecommunications,66.5,65.5,68.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
990494,f,B.Tech/B.E.,computer science and technology,40.5,35.0,31.0,0,0,2,Needs Improvement,Needs Improvement,A little more focus
274016,m,B.Tech/B.E.,information technology,57.5,42.5,42.5,1,0,2,Does Not Need Improvement,Needs Improvement,A little more focus
1242036,m,B.Tech/B.E.,computer science & engineering,66.5,53.0,56.0,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
1023314,m,B.Tech/B.E.,electronics and communication engineering,46.5,54.0,48.5,2,2,0,A little more focus,A little more focus,Needs Improvement
988732,m,B.Tech/B.E.,computer science & engineering,42.0,53.0,38.0,0,2,2,Needs Improvement,A little more focus,A little more focus
1045712,m,B.Tech/B.E.,information technology,51.0,59.5,60.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
642720,m,MCA,computer application,33.5,45.0,65.0,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
30142,m,B.Tech/B.E.,mechanical engineering,54.5,44.5,53.5,2,2,0,A little more focus,A little more focus,Needs Improvement
211252,m,MCA,computer application,53.5,50.5,51.5,2,2,0,A little more focus,A little more focus,Needs Improvement
353081,m,B.Tech/B.E.,information technology,61.5,53.5,49.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
827501,m,B.Tech/B.E.,electronics and electrical engineering,64.0,53.5,54.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
1193792,m,B.Tech/B.E.,computer science & engineering,57.0,67.5,48.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
794209,m,B.Tech/B.E.,computer science & engineering,54.5,38.5,48.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
1201536,m,B.Tech/B.E.,electronics and communication engineering,67.5,48.5,48.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
664758,f,MCA,computer application,28.5,56.0,54.5,0,1,0,Needs Improvement,Does Not Need Improvement,Needs Improvement
358114,f,B.Tech/B.E.,information technology,50.5,51.5,51.5,2,2,0,A little more focus,A little more focus,Needs Improvement
